geometry,DENOMINAZIONE_STRUTTURA,RAGIONE_SOCIALE,INDIRIZZO,SITOWEB,TIPOLOGIA_STRUTTURA,TIPO_STRUTTURA,CLASSIFICAZIONE,TELEFONO,INDIRIZZO_EMAIL,ZONA_IDS,PERCENTUALE_RIDUZIONE,NUMERO_STANZE,NUMERO_LETTI
"X: 1372355.44807456, Y: 5691060.65517593, Z: NaN",CÀ DE MEZO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1601",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372547.41331162, Y: 5691042.74941062, Z: NaN",LA PERGOLA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,2016",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372062.65582353, Y: 5691253.27251403, Z: NaN",CORTEDEIBARI,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1235",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372064.67962568, Y: 5691249.08381312, Z: NaN",LA MORETTA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1236",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,0,2
"X: 1372444.29117098, Y: 5691232.58791631, Z: NaN",S02,TRE SRL - IN FALLIMENTO,"SANTA CROCE,1801",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,041974659      ,info@rent-it-venice.it,CENTRO STORICO,0,3,6
"X: 1371521.84898336, Y: 5690653.53842354, Z: NaN",CA' SUSANNA NEAR TRAIN STATION,A&P SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,"SANTA CROCE,261/B    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,3403098044     ,a.e.partamentsinvenice@gmail.com,CENTRO STORICO,0,2,4
"X: 1371805.74008861, Y: 5690505.25647625, Z: NaN",VENICE RESORT - TERZO E QUARTO PIANO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,38",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,0,0
"X: 1371805.74008861, Y: 5690505.25647625, Z: NaN",VENICE RESORTS - PIANO PRIMO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,38",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,0,0
"X: 1371805.74008861, Y: 5690505.25647625, Z: NaN",VENICE RESORT - SECONDO PIANO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,38",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,0,0
"X: 1372132.54649829, Y: 5690970.46479768, Z: NaN",SANTA CROCE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1012",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,6
"X: 1371837.28349846, Y: 5690592.64835105, Z: NaN",WHITE FLOWERS,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,118/D    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1372141.13639404, Y: 5691367.80255577, Z: NaN",ZEN ACCOMMODATION,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1268",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,4,11
"X: 1371326.82558928, Y: 5690312.65912958, Z: NaN",APPARTAMENTO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,312/A    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1371326.82558928, Y: 5690312.65912958, Z: NaN",RIOVENICE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,312/A    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,7
"X: 1371326.82558928, Y: 5690312.65912958, Z: NaN",U.A.A. COLOMBO F.,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,312/A    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,2
"X: 1371971.16374209, Y: 5691202.09410294, Z: NaN",APPARTAMENTO GIRASOLE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,960",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,5
"X: 1372114.44189004, Y: 5691185.59079511, Z: NaN",NEON ART,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1135",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,4
"X: 1372114.44189004, Y: 5691185.59079511, Z: NaN",LACE ART,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1135",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,4
"X: 1372114.44189004, Y: 5691185.59079511, Z: NaN",ARI ART,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1135",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372135.95069237, Y: 5691102.10355114, Z: NaN",SANGIACOMO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1447",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,0,9
"X: 1371753.27145419, Y: 5690767.02543623, Z: NaN",CASA TOLENTINI,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,197/I    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1371753.27145419, Y: 5690767.02543623, Z: NaN",CA' DEA SARTA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,197/I    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372104.01205576, Y: 5690983.67583111, Z: NaN",THEUREAU,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1010/A    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,4
"X: 1372371.84617515, Y: 5691342.76671754, Z: NaN",LOCAZIONE TURISTICA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1722",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,ronchi86c@hotmail.it,CENTRO STORICO,0,1,2
"X: 1372023.55060906, Y: 5691290.29693649, Z: NaN",RIVA DI BIASIO E SESTIERE SANTA CROCE X4,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1230/A    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1372626.87269067, Y: 5691002.42137391, Z: NaN",MATYAKI,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,2174",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,5
"X: 1372605.39830853, Y: 5691115.80068577, Z: NaN",GEMINVENICE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,2045",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,5
"X: 1372605.39830853, Y: 5691115.80068577, Z: NaN",LITTLE GEM,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,2045",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372646.89081608, Y: 5691050.92319268, Z: NaN",CASA SILVIA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,2181",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1372259.53442436, Y: 5691251.16857656, Z: NaN",APPARTAMENTO SAN ZANDEGOLÃ Â ,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1325",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,4,4
"X: 1372464.33089376, Y: 5691072.12019402, Z: NaN",CA'NOSTRA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1892/C    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372054.64818731, Y: 5691020.60676017, Z: NaN",CA' DEL GIARDINO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,984/A    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372020.44005038, Y: 5691210.11092657, Z: NaN",CA SAN SIMEON,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1203",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,6
"X: 1372020.44005038, Y: 5691210.11092657, Z: NaN",CA SAN SIMEON2,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1203",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,6
"X: 1372575.72391882, Y: 5690982.92909385, Z: NaN",CALLE LONGA 2,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,2166/B    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1372575.72391882, Y: 5690982.92909385, Z: NaN",CALLE LONGA 1,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,2166/B    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372534.33873048, Y: 5691087.48243053, Z: NaN",COZY & LOVELY,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1903/B    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372620.93697267, Y: 5691283.27140517, Z: NaN",CA' BIANCA WITH SECRET COURTYARD,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1973",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372620.93697267, Y: 5691283.27140517, Z: NaN",CANAL GRANDE SAN STAE APPARTAMENTO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1973",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1371738.76180806, Y: 5690988.50017806, Z: NaN",ISA SWEET HOME,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,589",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,3
"X: 1371070.12096543, Y: 5690449.41658483, Z: NaN",BURCHIELE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,421/C    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,0,0
"X: 1372211.89694929, Y: 5690895.48959127, Z: NaN",RIO MARIN,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1025",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,4
"X: 1372211.89694929, Y: 5690895.48959127, Z: NaN",RIO MARIN 2,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1025",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,5
"X: 1372211.89694929, Y: 5690895.48959127, Z: NaN",RIO MARIN 1,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1025",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1371967.32072976, Y: 5691208.14333163, Z: NaN",APPARTAMENTO MARGHERITA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,959",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,6
"X: 1371439.75498864, Y: 5690438.94143845, Z: NaN",SENZA PENSIERI,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,354/A    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1372709.86334306, Y: 5691039.66804062, Z: NaN",MY RIALTO PALACE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,2261",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,4,14
"X: 1372083.65270269, Y: 5691173.21377652, Z: NaN",CASA VIOLANTE,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1126",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,2
"X: 1371888.26305774, Y: 5690402.354305, Z: NaN",CEO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,5",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,3,9
"X: 1371304.39870618, Y: 5690871.32219573, Z: NaN",CA' CANAL GRANDO APPARTAMENTO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,521",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1371294.00129552, Y: 5690561.3535061, Z: NaN",B&W,BOCCATO FRANCESCO,"SANTA CROCE,444",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,francesco.boccato@virgilio.it,CENTRO STORICO,0,3,3
"X: 1371984.85262137, Y: 5691029.82911041, Z: NaN",CASA LIA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,892",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,4,7
"X: 1371875.41168588, Y: 5690527.60051266, Z: NaN",GAFFARO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,88/D    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,4
"X: 1371978.06183303, Y: 5691113.58781948, Z: NaN",ALLE 3 STELLE BAROCCO,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,907",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,1
"X: 1371978.06183303, Y: 5691113.58781948, Z: NaN",LOCAZIONE TURISTICA,PERINI ANGELO,"SANTA CROCE,907",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,0415316596     ,elpera206@hotmail.com,CENTRO STORICO,0,3,5
"X: 1372490.78913666, Y: 5691167.67376586, Z: NaN",PALMERI LUCA,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,1863",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,calu9825@gmail.com,CENTRO STORICO,0,1,2
"X: 1371389.05221483, Y: 5690367.18575943, Z: NaN",CA RIZZI,PUBBLICAZIONE DATO NON AUTORIZZATA,"SANTA CROCE,302/A    ",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,1,3
"X: 1371996.24730713, Y: 5691017.91760383, Z: NaN",CASA ANNA,VENICESCAPE SRLS,"SANTA CROCE,889",PUBBLICAZIONE DATO NON AUTORIZZATA,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CLASSE UNICA,PUBBLICAZIONE DATO NON AUTORIZZATA,PUBBLICAZIONE DATO NON AUTORIZZATA,CENTRO STORICO,0,2,3
